"Date","Price","Open","High","Low","Vol.","Change %"
"03/24/2020","303.25","300.75","312.50","297.75","41.70K","6.03%"
"03/23/2020","286.00","291.75","300.50","280.00","58.30K","-4.98%"
"03/20/2020","301.00","300.00","323.75","292.75","82.35K","4.60%"
"03/19/2020","287.75","289.00","310.75","273.75","71.90K","6.08%"
"03/18/2020","271.25","294.25","302.00","263.00","86.85K","-9.58%"
"03/17/2020","300.00","303.25","314.25","294.25","89.08K","-2.04%"
"03/16/2020","306.25","351.25","351.25","299.25","103.93K","-8.99%"
"03/13/2020","336.50","337.75","357.75","334.00","122.58K","-10.51%"
"03/12/2020","376.00","360.00","360.00","340.50","5.25K","0.00%"
"03/11/2020","376.00","374.00","389.00","367.50","34.13K","1.90%"
"03/10/2020","369.00","361.50","381.75","356.75","49.32K","2.71%"
"03/09/2020","359.25","396.00","396.00","315.75","70.34K","-13.07%"
"03/06/2020","413.25","448.75","449.75","412.50","74.44K","-9.38%"
"03/05/2020","456.00","463.00","466.25","444.50","74.81K","-1.35%"
"03/04/2020","462.25","464.00","471.50","457.75","52.44K","0.43%"
"03/03/2020","460.25","470.25","475.00","455.75","82.75K","1.27%"
"03/02/2020","454.50","437.00","469.00","437.00","61.52K","3.06%"
"02/28/2020","441.00","446.00","450.50","435.50","75.06K","-0.95%"
"02/27/2020","445.25","455.00","455.25","437.25","113.67K","-5.01%"
"02/26/2020","468.75","479.50","484.75","450.50","103.08K","-3.50%"
"02/25/2020","485.75","493.50","496.50","476.50","71.23K","0.05%"
"02/24/2020","485.50","505.00","507.50","481.50","73.88K","-4.52%"
"02/21/2020","508.50","512.75","514.75","503.50","85.65K","-2.02%"
"02/20/2020","519.00","518.75","523.75","513.25","86.92K","0.39%"
"02/19/2020","517.00","507.25","519.50","504.75","98.34K","2.58%"
"02/18/2020","504.00","512.25","512.25","501.50","102.28K","-1.22%"
"02/17/2020","510.25","517.50","517.75","509.75","74.66K","-0.83%"
"02/14/2020","514.50","511.75","518.50","509.50","80.11K","0.39%"
"02/13/2020","512.50","508.25","517.00","505.75","123.96K","3.69%"
"02/12/2020","494.25","499.00","506.00","499.00","3.64K","0.00%"
"02/11/2020","494.25","491.75","500.00","491.75","36.87K","0.36%"
"02/10/2020","492.50","500.00","503.50","489.50","55.61K","-2.52%"
"02/07/2020","505.25","509.50","510.75","500.50","42.10K","-0.49%"
"02/06/2020","507.75","503.25","513.75","501.50","44.09K","0.30%"
"02/05/2020","506.25","488.25","513.25","486.25","46.21K","2.95%"
"02/04/2020","491.75","482.50","495.50","482.00","46.71K","1.71%"
"02/03/2020","483.50","495.25","498.75","480.00","48.65K","-3.49%"
"01/31/2020","501.00","511.00","513.50","495.50","43.13K","-1.57%"
"01/30/2020","509.00","519.00","519.50","497.50","65.34K","-2.72%"
"01/29/2020","523.25","527.50","531.75","517.75","67.30K","-0.33%"
"01/28/2020","525.00","509.50","529.75","505.50","91.65K","2.64%"
"01/27/2020","511.50","532.00","532.50","506.00","76.14K","-4.57%"
"01/24/2020","536.00","551.75","552.25","532.75","62.45K","-1.74%"
"01/23/2020","545.50","552.75","552.75","538.50","105.69K","-1.22%"
"01/22/2020","552.25","565.00","566.00","549.75","113.11K","-2.94%"
"01/21/2020","569.00","576.25","577.50","565.00","94.90K","-1.34%"
"01/20/2020","576.75","575.25","580.00","574.25","49.40K","1.41%"
"01/17/2020","568.75","572.00","575.75","566.25","109.17K","-1.26%"
"01/16/2020","576.00","576.00","578.75","571.00","115.70K","0.04%"
"01/15/2020","575.75","578.25","583.25","572.50","88.17K","-0.65%"
"01/14/2020","579.50","577.50","584.25","572.75","108.84K","0.43%"
"01/13/2020","577.00","589.00","593.50","576.00","98.94K","-2.74%"
"01/10/2020","593.25","592.50","595.25","592.50","6.95K","0.00%"
"01/09/2020","593.25","599.75","601.25","588.50","37.54K","-2.14%"
"01/08/2020","606.25","622.00","637.25","592.50","55.61K","-1.70%"
"01/07/2020","616.75","616.75","621.50","611.75","51.66K","-0.52%"
"01/06/2020","620.00","634.75","643.00","615.25","69.49K","-0.88%"
"01/03/2020","625.50","617.50","642.00","616.25","60.66K","1.62%"
"01/02/2020","615.50","618.00","619.75","613.50","40.51K","-0.95%"
"01/01/2020","621.38","621.38","621.38","621.38","","1.20%"
"12/31/2019","614.00","620.50","623.00","612.50","30.18K","-1.44%"
"12/30/2019","623.00","625.00","631.75","617.25","44.42K","-0.48%"
"12/27/2019","626.00","623.75","627.75","622.25","37.81K","0.48%"
"12/26/2019","623.00","618.25","624.00","617.75","15.94K","1.26%"
"12/24/2019","615.25","613.25","619.25","611.50","26.32K","0.45%"
"12/23/2019","612.50","611.50","615.25","609.00","34.75K","-0.16%"
"12/20/2019","613.50","615.00","618.00","610.00","54.36K","-0.16%"
"12/19/2019","614.50","611.25","616.00","608.75","63.21K","0.78%"
"12/18/2019","609.75","613.25","614.50","608.00","72.03K","-0.61%"
"12/17/2019","613.50","606.75","615.00","605.50","77.76K","1.11%"
"12/16/2019","606.75","599.00","608.00","598.00","92.27K","1.93%"
"12/13/2019","595.25","591.75","604.00","591.25","82.96K","2.81%"
"12/12/2019","579.00","581.75","588.75","581.25","5.70K","0.00%"
"12/11/2019","579.00","588.25","589.00","577.25","39.38K","-1.91%"
"12/10/2019","590.25","585.25","593.50","581.75","37.66K","0.68%"
"12/09/2019","586.25","589.25","590.00","582.00","62.46K","-0.17%"
"12/06/2019","587.25","585.00","596.00","580.00","40.11K","0.64%"
"12/05/2019","583.50","583.00","587.25","576.75","46.45K","0.78%"
"12/04/2019","579.00","570.25","586.25","570.00","47.87K","1.58%"
"12/03/2019","570.00","571.00","575.00","565.50","57.21K","-0.87%"
"12/02/2019","575.00","568.50","582.00","568.50","48.71K","0.52%"
"11/29/2019","572.00","591.00","591.25","566.75","50.53K","-2.43%"
"11/28/2019","586.25","586.25","592.25","585.00","33.24K","-0.21%"
"11/27/2019","587.50","590.25","596.00","586.25","44.75K","-0.34%"
"11/26/2019","589.50","586.50","593.50","585.25","61.55K","1.16%"
"11/25/2019","582.75","584.25","587.00","580.00","40.29K","0.17%"
"11/22/2019","581.75","585.00","591.00","579.00","56.26K","0.47%"
"11/21/2019","579.00","570.00","587.50","567.50","73.19K","0.92%"
"11/20/2019","573.75","560.50","576.50","557.00","93.68K","1.10%"
"11/19/2019","567.50","571.25","574.75","558.75","104.72K","-0.74%"
"11/18/2019","571.75","590.00","590.50","570.50","80.73K","-2.64%"
"11/15/2019","587.25","580.25","592.00","574.50","74.78K","1.12%"
"11/14/2019","580.75","578.50","586.50","578.00","86.64K","0.96%"
"11/13/2019","575.25","570.50","580.25","563.00","130.08K","-1.41%"
"11/12/2019","583.50","582.25","584.25","578.00","6.74K","0.00%"
"11/11/2019","583.50","582.50","587.75","574.50","47.52K","1.21%"
"11/08/2019","576.50","580.00","584.00","566.50","51.13K","-1.16%"
"11/07/2019","583.25","584.50","589.75","579.00","42.11K","-0.60%"
"11/06/2019","586.75","590.25","596.50","581.75","44.80K","-0.47%"
"11/05/2019","589.50","589.75","592.75","588.00","42.64K","-0.76%"
"11/04/2019","594.00","586.00","596.50","583.50","38.21K","2.77%"
"11/01/2019","578.00","568.25","586.00","567.50","39.43K","1.94%"
"10/31/2019","567.00","576.25","582.25","563.75","61.60K","-2.58%"
"10/30/2019","582.00","590.50","592.50","574.50","46.47K","-1.56%"
"10/29/2019","591.25","593.75","594.00","582.50","63.12K","-0.08%"
"10/28/2019","591.75","598.50","600.75","590.50","60.06K","-1.00%"
"10/25/2019","597.75","600.25","601.50","589.50","81.70K","-0.21%"
"10/24/2019","599.00","593.00","602.50","590.75","73.31K","1.40%"
"10/23/2019","590.75","587.50","595.00","581.00","93.12K","-0.38%"
"10/22/2019","593.00","586.75","595.25","584.00","70.32K","1.89%"
"10/21/2019","582.00","588.75","589.75","578.25","61.57K","-1.23%"
"10/18/2019","589.25","590.50","593.75","585.25","46.05K","0.90%"
"10/17/2019","584.00","586.00","592.25","581.50","64.55K","-0.64%"
"10/16/2019","587.75","582.00","592.25","580.25","75.39K","0.73%"
"10/15/2019","583.50","580.25","587.75","572.75","99.13K","0.73%"
"10/14/2019","579.25","595.00","595.00","577.25","107.69K","-2.77%"
"10/11/2019","595.75","587.25","597.50","584.25","106.15K","0.76%"
"10/10/2019","591.25","585.00","588.25","581.75","6.46K","0.00%"
"10/09/2019","591.25","579.25","595.75","578.50","47.91K","2.16%"
"10/08/2019","578.75","583.75","587.25","573.50","61.93K","-1.70%"
"10/07/2019","588.75","578.50","592.00","577.00","57.98K","1.55%"
"10/04/2019","579.75","573.00","583.25","572.00","49.19K","2.38%"
"10/03/2019","566.25","571.00","574.00","557.50","52.65K","-0.74%"
"10/02/2019","570.50","586.75","588.00","569.50","51.80K","-2.85%"
"10/01/2019","587.25","586.25","592.00","580.50","49.53K","-0.51%"
"09/30/2019","590.25","600.75","600.75","583.75","52.66K","-1.99%"
"09/27/2019","602.25","597.50","604.50","588.25","54.74K","1.52%"
"09/26/2019","593.25","599.25","602.00","590.50","51.71K","-0.54%"
"09/25/2019","596.50","597.00","599.50","588.75","61.26K","-1.57%"
"09/24/2019","606.00","612.00","612.75","596.50","59.37K","-0.98%"
"09/23/2019","612.00","621.00","621.00","606.50","70.47K","-0.85%"
"09/20/2019","617.25","619.25","621.00","611.25","57.62K","0.24%"
"09/19/2019","615.75","607.25","624.00","606.50","94.60K","0.78%"
"09/18/2019","611.00","611.50","617.25","602.50","100.34K","-1.45%"
"09/17/2019","620.00","641.75","650.00","606.75","186.20K","-2.71%"
"09/16/2019","637.25","615.00","673.50","613.50","220.72K","10.44%"
"09/13/2019","577.00","579.50","580.00","570.75","73.89K","-2.12%"
"09/12/2019","589.50","584.50","585.00","575.25","2.97K","0.00%"
"09/11/2019","589.50","596.25","598.75","577.75","28.89K","-1.87%"
"09/10/2019","600.75","594.00","602.25","590.25","38.69K","1.44%"
"09/09/2019","592.25","580.75","593.75","580.75","35.16K","2.91%"
"09/06/2019","575.50","576.25","583.75","563.75","39.18K","-1.83%"
"09/05/2019","586.25","577.00","588.00","574.50","45.81K","2.13%"
"09/04/2019","574.00","554.75","577.75","554.75","38.83K","4.17%"
"09/03/2019","551.00","558.00","559.50","547.00","54.77K","-0.81%"
"09/02/2019","555.50","563.75","565.75","554.25","31.10K","-0.98%"
"08/30/2019","561.00","572.75","575.00","558.00","52.06K","-1.88%"
"08/29/2019","571.75","569.25","574.25","566.00","52.24K","0.40%"
"08/28/2019","569.50","562.25","572.00","560.75","40.82K","2.89%"
"08/27/2019","553.50","552.75","563.75","552.50","59.37K","-0.81%"
"08/26/2019","558.00","553.00","564.75","551.25","31.39K","0.36%"
"08/23/2019","556.00","565.00","566.25","552.00","62.16K","-1.59%"
"08/22/2019","565.00","571.00","573.00","562.25","38.44K","-1.22%"
"08/21/2019","572.00","568.50","576.50","566.50","86.73K","1.51%"
"08/20/2019","563.50","562.50","570.00","560.25","52.33K","0.45%"
"08/19/2019","561.00","557.75","566.75","557.25","55.89K","0.27%"
"08/16/2019","559.50","559.25","565.50","555.50","49.30K","-0.09%"
"08/15/2019","560.00","567.00","569.00","556.00","67.90K","-0.18%"
"08/14/2019","561.00","579.75","579.75","558.50","75.32K","-2.60%"
"08/13/2019","576.00","557.25","582.00","553.25","85.20K","3.69%"
"08/12/2019","555.50","553.50","556.00","551.50","6.24K","0.00%"
"08/09/2019","555.50","545.75","558.50","542.25","40.19K","2.35%"
"08/08/2019","542.75","543.75","547.50","537.00","42.85K","1.69%"
"08/07/2019","533.75","554.75","557.75","532.00","49.60K","-4.56%"
"08/06/2019","559.25","562.00","566.75","554.25","47.71K","-0.97%"
"08/05/2019","564.75","575.50","576.25","558.75","41.39K","-2.29%"
"08/02/2019","578.00","571.00","584.75","570.25","44.27K","-1.41%"
"08/01/2019","586.25","595.75","599.25","562.25","44.17K","-2.58%"
"07/31/2019","601.75","600.00","604.75","597.00","34.49K","1.60%"
"07/30/2019","592.25","587.75","601.50","587.75","40.55K","0.94%"
"07/29/2019","586.75","583.25","589.75","582.50","38.04K","0.47%"
"07/26/2019","584.00","585.25","590.00","583.50","25.10K","-0.72%"
"07/25/2019","588.25","584.50","591.25","584.00","31.67K","-0.72%"
"07/24/2019","592.50","592.00","597.00","580.25","47.48K","1.28%"
"07/23/2019","585.00","582.75","592.00","578.75","48.34K","0.04%"
"07/22/2019","584.75","582.00","592.00","580.75","52.55K","1.52%"
"07/19/2019","576.00","577.00","585.00","573.75","61.44K","1.23%"
"07/18/2019","569.00","579.00","585.75","567.00","88.49K","-2.40%"
"07/17/2019","583.00","581.25","590.50","576.75","74.93K","-2.83%"
"07/16/2019","600.00","595.50","603.50","578.00","78.73K","-0.08%"
"07/15/2019","600.50","604.25","607.75","595.00","48.44K","-0.74%"
"07/12/2019","605.00","606.75","608.50","603.00","57.94K","1.77%"
"07/11/2019","594.50","605.00","612.25","605.00","7.43K","0.00%"
"07/10/2019","594.50","582.25","604.50","581.75","31.13K","3.17%"
"07/09/2019","576.25","573.75","582.50","573.25","47.90K","-0.52%"
"07/08/2019","579.25","579.25","583.00","573.50","42.00K","0.43%"
"07/05/2019","576.75","573.25","580.00","569.00","28.69K","0.35%"
"07/04/2019","574.75","577.50","579.25","571.50","21.68K","0.17%"
"07/03/2019","573.75","575.00","579.25","567.75","34.22K","-0.65%"
"07/02/2019","577.50","591.00","595.00","571.00","46.05K","-2.20%"
"07/01/2019","590.50","591.25","605.00","586.75","52.63K","-0.76%"
"06/28/2019","595.00","595.25","599.50","584.25","41.68K","0.17%"
"06/27/2019","594.00","598.00","600.00","593.00","49.13K","-0.88%"
"06/26/2019","599.25","594.50","603.25","593.00","48.03K","1.74%"
"06/25/2019","589.00","584.25","594.75","579.50","34.93K","1.60%"
"06/24/2019","579.75","589.25","592.25","578.00","41.43K","-1.24%"
"06/21/2019","587.00","582.75","593.25","576.75","63.98K","1.29%"
"06/20/2019","579.50","564.25","584.25","564.00","64.85K","3.44%"
"06/19/2019","560.25","562.50","565.75","557.00","57.64K","-0.40%"
"06/18/2019","562.50","553.50","565.50","547.00","66.60K","0.81%"
"06/17/2019","558.00","561.25","565.25","552.25","56.29K","-1.06%"
"06/14/2019","564.00","557.00","566.00","554.00","61.40K","1.08%"
"06/13/2019","558.00","546.00","566.00","545.25","94.49K","-0.22%"
"06/12/2019","559.25","553.50","554.75","549.75","3.56K","0.00%"
"06/11/2019","559.25","556.50","562.00","553.00","34.40K","0.00%"
"06/10/2019","559.25","560.50","566.00","553.25","33.77K","0.22%"
"06/07/2019","558.00","553.50","563.50","550.50","25.87K","2.95%"
"06/06/2019","542.00","545.25","555.75","538.50","44.00K","-0.05%"
"06/05/2019","542.25","556.75","560.75","535.50","46.40K","-3.26%"
"06/04/2019","560.50","550.00","563.25","548.50","43.79K","-0.22%"
"06/03/2019","561.75","564.50","572.25","554.00","50.23K","-2.73%"
"05/31/2019","577.50","590.50","590.75","564.00","43.44K","-3.43%"
"05/30/2019","598.00","608.50","611.00","590.50","35.08K","-1.28%"
"05/29/2019","605.75","616.50","617.00","601.25","63.88K","-2.10%"
"05/28/2019","618.75","622.75","626.25","614.75","43.90K","-0.40%"
"05/27/2019","621.25","614.50","623.25","609.25","16.73K","2.73%"
"05/24/2019","604.75","607.50","615.75","601.50","72.28K","-0.45%"
"05/23/2019","607.50","634.50","634.50","603.00","109.69K","-3.95%"
"05/22/2019","632.50","643.00","643.00","628.25","122.71K","-1.94%"
"05/21/2019","645.00","646.50","648.25","640.25","117.86K","-1.00%"
"05/20/2019","651.50","654.50","660.00","642.25","87.34K","-0.84%"
"05/17/2019","657.00","665.25","665.25","649.75","99.02K","-1.24%"
"05/16/2019","665.25","650.50","666.75","649.75","147.42K","2.27%"
"05/15/2019","650.50","635.00","650.75","634.00","106.50K","2.24%"
"05/14/2019","636.25","629.75","641.25","627.25","122.05K","-0.47%"
"05/13/2019","639.25","636.50","652.00","628.00","104.35K","1.11%"
"05/10/2019","632.25","638.00","642.00","636.50","4.15K","0.00%"
"05/09/2019","632.25","636.00","637.25","627.00","20.19K","-1.10%"
"05/08/2019","639.25","632.00","641.00","629.50","29.78K","0.79%"
"05/07/2019","634.25","642.75","643.25","627.50","29.08K","-0.90%"
"05/06/2019","640.00","640.25","647.00","630.75","17.30K","-1.39%"
"05/03/2019","649.00","640.00","650.00","635.50","37.61K","1.80%"
"05/02/2019","637.50","643.75","647.00","634.25","70.94K","-0.23%"
"05/01/2019","639.00","635.25","645.50","632.75","54.53K","0.16%"
"04/30/2019","638.00","629.00","642.75","627.00","78.78K","1.19%"
"04/29/2019","630.50","625.75","633.50","620.75","61.32K","1.16%"
"04/26/2019","623.25","641.25","642.00","619.50","57.75K","-3.56%"
"04/25/2019","646.25","642.25","650.00","639.00","54.36K","0.31%"
"04/24/2019","644.25","645.75","648.00","641.75","42.26K","-0.62%"
"04/23/2019","648.25","646.25","651.00","645.50","51.04K","-0.08%"
"04/22/2019","648.75","633.50","651.00","632.50","40.13K","2.08%"
"04/18/2019","635.50","636.00","638.00","632.25","58.91K","-0.24%"
"04/17/2019","637.00","637.25","641.75","634.75","66.83K","0.55%"
"04/16/2019","633.50","630.50","638.75","627.75","74.77K","0.60%"
"04/15/2019","629.75","632.25","632.75","626.50","76.67K","-0.51%"
"04/12/2019","633.00","631.50","637.00","630.75","72.88K","0.96%"
"04/11/2019","627.00","632.75","632.75","629.75","7.67K","0.00%"
"04/10/2019","627.00","624.50","634.25","622.25","28.65K","0.76%"
"04/09/2019","622.25","627.50","629.25","620.50","43.08K","-0.56%"
"04/08/2019","625.75","625.00","629.25","624.00","45.13K","1.25%"
"04/05/2019","618.00","614.00","624.50","611.50","28.32K","0.37%"
"04/04/2019","615.75","613.00","619.50","608.25","39.39K","0.78%"
"04/03/2019","611.00","614.50","618.75","608.25","35.98K","-0.45%"
"04/02/2019","613.75","609.50","616.00","608.75","41.17K","1.15%"
"04/01/2019","606.75","605.00","613.25","604.75","45.37K","0.25%"
"03/29/2019","605.25","604.25","612.50","602.75","46.66K","0.88%"
"03/28/2019","600.00","606.00","606.00","594.75","50.39K","-1.36%"
"03/27/2019","608.25","609.75","612.75","604.00","36.48K","-0.08%"
"03/26/2019","608.75","608.25","613.25","607.50","41.13K","0.33%"
"03/25/2019","606.75","602.50","610.50","597.75","47.52K","1.59%"
"03/22/2019","597.25","609.00","611.00","595.25","63.09K","-2.13%"
"03/21/2019","610.25","617.75","620.25","608.25","60.36K","-1.33%"
"03/20/2019","618.50","610.50","619.50","607.75","68.38K","1.52%"
"03/19/2019","609.25","606.50","616.00","606.00","66.62K","0.70%"
"03/18/2019","605.00","605.00","610.00","601.25","99.68K","-0.29%"
"03/15/2019","606.75","610.25","615.50","602.00","74.39K","-0.65%"
"03/14/2019","610.75","611.25","616.00","608.50","70.20K","0.25%"
"03/13/2019","609.25","610.50","613.25","607.00","91.65K","-0.45%"
"03/12/2019","612.00","612.50","617.75","610.75","2.58K","0.00%"
"03/11/2019","612.00","618.25","622.75","607.00","37.98K","0.29%"
"03/08/2019","610.25","620.75","621.25","603.50","46.88K","-1.93%"
"03/07/2019","622.25","622.50","629.00","618.50","38.24K","0.36%"
"03/06/2019","620.00","618.00","625.00","617.00","39.13K","0.12%"
"03/05/2019","619.25","619.75","622.75","612.50","56.09K","-0.56%"
"03/04/2019","622.75","615.50","628.25","615.50","52.94K","1.34%"
"03/01/2019","614.50","625.50","633.25","609.50","55.85K","-1.68%"
"02/28/2019","625.00","622.25","627.75","616.25","65.38K","0.20%"
"02/27/2019","623.75","617.50","625.25","614.00","38.89K","1.30%"
"02/26/2019","615.75","607.75","618.00","604.25","48.03K","1.44%"
"02/25/2019","607.00","621.25","626.00","604.50","41.32K","-2.41%"
"02/22/2019","622.00","622.00","626.25","619.50","44.50K","0.16%"
"02/21/2019","621.00","617.75","623.00","615.50","48.67K","0.73%"
"02/20/2019","616.50","609.50","621.00","606.00","82.76K","0.98%"
"02/19/2019","610.50","617.00","618.50","608.25","93.30K","-1.17%"
