"Date","Price","Open","High","Low","Vol.","Change %"
"09/24/2013","2.9604","2.9543","2.9665","2.9295","64.30K","0.13%"
"09/23/2013","2.9566","3.0053","3.0136","2.9480","54.84K","-1.62%"
"09/20/2013","3.0053","3.0060","3.0284","2.9958","36.35K","-0.02%"
"09/19/2013","3.0060","3.0419","3.0650","2.9981","34.22K","-1.17%"
"09/18/2013","3.0415","2.9875","3.0505","2.9807","27.51K","1.40%"
"09/17/2013","2.9996","3.0597","3.0625","2.9812","45.97K","-2.07%"
"09/16/2013","3.0631","3.1000","3.1128","3.0500","29.31K","-1.56%"
"09/13/2013","3.1117","3.1208","3.1235","3.0859","20.57K","-0.13%"
"09/12/2013","3.1157","3.0800","3.1272","3.0709","26.57K","1.44%"
"09/11/2013","3.0714","3.0660","3.0941","3.0574","24.42K","0.10%"
"09/10/2013","3.0684","3.1054","3.1240","3.0555","24.65K","-1.64%"
"09/09/2013","3.1197","3.1524","3.1638","3.1056","19.53K","-1.39%"
"09/06/2013","3.1638","3.1352","3.1753","3.1271","18.92K","0.74%"
"09/05/2013","3.1406","3.1372","3.1530","3.1236","14.47K","0.04%"
"09/04/2013","3.1393","3.1464","3.1497","3.1217","13.83K","-0.29%"
"09/03/2013","3.1484","3.1133","3.1630","3.0960","18.64K","0.28%"
"09/02/2013","3.1397","3.1009","3.1530","3.0974","","0.10%"
"08/30/2013","3.1366","3.1719","3.1930","3.1054","44.26K","-1.62%"
"08/29/2013","3.1883","3.1964","3.2290","3.1660","46.40K","-0.72%"
"08/28/2013","3.2113","3.1729","3.2220","3.1656","46.63K","1.44%"
"08/27/2013","3.1656","3.0917","3.1739","3.0824","52.35K","2.66%"
"08/26/2013","3.0835","3.1022","3.1141","3.0761","38.00K","-0.50%"
"08/23/2013","3.0990","3.0750","3.1160","3.0687","48.22K","0.82%"
"08/22/2013","3.0737","3.0821","3.0964","3.0644","39.51K","-0.25%"
"08/21/2013","3.0815","3.0851","3.0908","3.0652","36.68K","-0.12%"
"08/20/2013","3.0852","3.0762","3.1038","3.0503","36.90K","0.19%"
"08/19/2013","3.0793","3.1000","3.1112","3.0728","35.44K","-0.36%"
"08/16/2013","3.0904","3.0770","3.0986","3.0707","20.23K","0.35%"
"08/15/2013","3.0795","3.0583","3.0889","3.0559","18.40K","0.83%"
"08/14/2013","3.0540","3.0455","3.0601","3.0340","19.15K","0.02%"
"08/13/2013","3.0534","3.0300","3.0667","3.0300","23.78K","0.83%"
"08/12/2013","3.0284","2.9977","3.0365","2.9858","24.01K","0.93%"
"08/09/2013","3.0004","2.9657","3.0070","2.9541","26.27K","1.23%"
"08/08/2013","2.9640","2.9714","2.9818","2.9261","25.44K","-0.25%"
"08/07/2013","2.9714","3.0155","3.0163","2.9674","38.72K","-1.44%"
"08/06/2013","3.0149","3.0547","3.0672","3.0017","27.33K","-1.38%"
"08/05/2013","3.0572","3.0700","3.0880","3.0250","17.96K","-0.59%"
"08/02/2013","3.0754","3.1000","3.1087","3.0630","17.23K","-0.73%"
"08/01/2013","3.0981","3.0575","3.1043","3.0547","17.33K","1.41%"
"07/31/2013","3.0550","3.0050","3.0594","2.9772","63.81K","1.53%"
"07/30/2013","3.0090","3.0211","3.0211","3.0000","39.93K","-0.33%"
"07/29/2013","3.0190","3.0125","3.0395","3.0034","42.84K","0.20%"
"07/26/2013","3.0131","3.0337","3.0391","2.9999","45.05K","-0.88%"
"07/25/2013","3.0399","3.0474","3.0511","3.0050","51.98K","-0.36%"
"07/24/2013","3.0508","3.0772","3.0810","3.0275","53.71K","-0.71%"
"07/23/2013","3.0725","3.0733","3.0811","3.0452","41.92K","0.12%"
"07/22/2013","3.0688","3.0907","3.1125","3.0621","50.26K","-0.71%"
"07/19/2013","3.0906","3.1141","3.1322","3.0654","37.95K","-0.31%"
"07/18/2013","3.1003","3.0708","3.1137","3.0666","42.97K","0.96%"
"07/17/2013","3.0708","3.0386","3.0775","3.0279","35.25K","0.80%"
"07/16/2013","3.0464","3.0350","3.0582","3.0247","34.31K","0.61%"
"07/15/2013","3.0278","3.0315","3.0421","3.0172","29.69K","-0.10%"
"07/12/2013","3.0308","2.9958","3.0422","2.9923","40.67K","1.07%"
"07/11/2013","2.9987","3.0020","3.0206","2.9881","32.78K","-0.29%"
"07/10/2013","3.0073","2.9932","3.0140","2.9866","30.71K","0.52%"
"07/09/2013","2.9918","2.9805","2.9953","2.9708","22.93K","0.25%"
"07/08/2013","2.9842","2.9985","3.0029","2.9765","23.64K","-0.35%"
"07/05/2013","2.9946","2.9570","3.0043","2.9359","18.05K","1.36%"
"07/04/2013","2.9545","2.9540","2.9590","2.9310","","-0.03%"
"07/03/2013","2.9554","2.9125","2.9708","2.9125","18.05K","1.71%"
"07/02/2013","2.9057","2.8822","2.9131","2.8760","16.35K","0.93%"
"07/01/2013","2.8790","2.8633","2.9053","2.8545","17.79K","0.71%"
"06/28/2013","2.8588","2.8810","2.9062","2.8540","60.07K","-1.01%"
"06/27/2013","2.8880","2.8581","2.9074","2.8558","49.02K","1.15%"
"06/26/2013","2.8551","2.8550","2.8677","2.8238","51.16K","-0.12%"
"06/25/2013","2.8585","2.8530","2.8788","2.8431","63.53K","0.19%"
"06/24/2013","2.8530","2.8400","2.8679","2.8210","62.57K","0.34%"
"06/21/2013","2.8434","2.8712","2.8974","2.8232","64.57K","-1.03%"
"06/20/2013","2.8730","2.9671","2.9671","2.8647","48.26K","-3.39%"
"06/19/2013","2.9737","2.9640","2.9894","2.9581","28.71K","0.35%"
"06/18/2013","2.9633","2.9521","2.9743","2.9425","21.69K","0.38%"
"06/17/2013","2.9521","2.9674","2.9759","2.9479","18.11K","-0.41%"
"06/14/2013","2.9644","2.9382","2.9850","2.9289","30.15K","0.82%"
"06/13/2013","2.9404","2.8907","2.9499","2.8724","44.81K","1.47%"
"06/12/2013","2.8979","2.8519","2.9058","2.8513","26.45K","1.29%"
"06/11/2013","2.8609","2.8859","2.8881","2.8404","25.25K","-0.88%"
"06/10/2013","2.8862","2.9018","2.9061","2.8803","23.74K","-0.32%"
"06/07/2013","2.8956","2.8758","2.9167","2.8558","31.65K","0.77%"
"06/06/2013","2.8734","2.8579","2.8777","2.8519","25.13K","0.52%"
"06/05/2013","2.8586","2.8835","2.8933","2.8516","25.01K","-0.33%"
"06/04/2013","2.8681","2.8457","2.8795","2.8259","29.33K","0.97%"
"06/03/2013","2.8405","2.7921","2.8546","2.7745","27.21K","2.12%"
"05/31/2013","2.7814","2.8423","2.8482","2.7803","81.68K","-2.21%"
"05/30/2013","2.8442","2.8601","2.8716","2.8233","66.80K","-0.72%"
"05/29/2013","2.8648","2.9070","2.9077","2.8601","58.43K","-1.35%"
"05/28/2013","2.9040","2.8507","2.9190","2.8389","49.67K","1.28%"
"05/27/2013","2.8673","2.8457","2.8680","2.8388","","0.45%"
"05/24/2013","2.8544","2.8583","2.8595","2.8324","43.64K","-0.07%"
"05/23/2013","2.8565","2.8636","2.8702","2.8189","64.35K","-0.43%"
"05/22/2013","2.8687","2.9097","2.9097","2.8636","60.75K","-1.73%"
"05/21/2013","2.9193","2.9446","2.9484","2.9079","39.85K","-0.74%"
"05/20/2013","2.9411","2.9318","2.9515","2.9130","27.63K","0.40%"
"05/17/2013","2.9293","2.9004","2.9424","2.8925","31.27K","0.99%"
"05/16/2013","2.9005","2.8744","2.9117","2.8530","34.50K","0.92%"
"05/15/2013","2.8742","2.8651","2.8781","2.8152","34.75K","0.28%"
"05/14/2013","2.8662","2.8785","2.8903","2.8590","20.65K","-0.59%"
"05/13/2013","2.8832","2.8981","2.9038","2.8702","29.03K","-0.52%"
"05/10/2013","2.8982","2.9177","2.9204","2.8462","22.33K","-0.92%"
"05/09/2013","2.9250","2.9118","2.9276","2.8964","33.94K","0.58%"
"05/08/2013","2.9081","2.9116","2.9228","2.8916","34.83K","-0.42%"
"05/07/2013","2.9203","2.9132","2.9400","2.9022","33.38K","0.15%"
"05/06/2013","2.9159","2.8780","2.9188","2.8702","21.29K","1.16%"
"05/03/2013","2.8824","2.8501","2.9021","2.8415","22.77K","1.02%"
"05/02/2013","2.8533","2.7855","2.8554","2.7808","23.66K","2.39%"
"05/01/2013","2.7868","2.8284","2.8388","2.7578","19.99K","-1.86%"
"04/30/2013","2.8396","2.8659","2.8660","2.8209","60.07K","-0.95%"
"04/29/2013","2.8668","2.8639","2.8766","2.8449","46.58K","0.02%"
"04/26/2013","2.8661","2.8761","2.8843","2.8538","70.14K","-0.48%"
"04/25/2013","2.8798","2.8395","2.8809","2.8275","62.87K","1.84%"
"04/24/2013","2.8277","2.7980","2.8427","2.7950","50.19K","1.06%"
"04/23/2013","2.7980","2.7992","2.8046","2.7586","46.29K","0.09%"
"04/22/2013","2.7954","2.7797","2.8172","2.7695","39.86K","0.71%"
"04/19/2013","2.7757","2.7721","2.7977","2.7652","41.11K","0.27%"
"04/18/2013","2.7682","2.7269","2.7838","2.7198","42.57K","1.42%"
"04/17/2013","2.7295","2.8090","2.8111","2.7242","46.15K","-2.60%"
"04/16/2013","2.8025","2.7900","2.8147","2.7690","37.84K","-0.70%"
"04/15/2013","2.8222","2.8674","2.8674","2.7875","34.07K","-1.54%"
"04/12/2013","2.8663","2.9011","2.9149","2.8303","45.92K","-1.11%"
"04/11/2013","2.8986","2.9444","2.9448","2.8900","48.97K","-1.54%"
"04/10/2013","2.9440","2.9548","2.9696","2.9316","33.17K","-0.37%"
"04/09/2013","2.9549","2.9438","2.9600","2.9219","37.32K","0.38%"
"04/08/2013","2.9438","2.9142","2.9532","2.9030","45.95K","1.37%"
"04/05/2013","2.9041","2.9612","2.9661","2.9000","46.20K","-1.80%"
"04/04/2013","2.9572","2.9925","3.0041","2.9293","44.86K","-1.12%"
"04/03/2013","2.9908","3.0744","3.0785","2.9817","33.33K","-2.71%"
"04/02/2013","3.0742","3.0670","3.0884","3.0530","31.56K","0.55%"
"04/01/2013","3.0575","3.0398","3.0769","3.0078","27.28K","0.34%"
"03/28/2013","3.0470","3.0408","3.0560","3.0177","51.58K","0.34%"
"03/27/2013","3.0368","3.0074","3.0422","2.9933","54.40K","1.27%"
"03/26/2013","2.9988","2.9830","3.0101","2.9731","46.47K","0.53%"
"03/25/2013","2.9830","2.9623","3.0225","2.9615","52.79K","0.34%"
"03/22/2013","2.9728","2.9704","2.9843","2.9613","39.31K","-0.22%"
"03/21/2013","2.9795","2.9897","3.0001","2.9636","44.66K","-0.53%"
"03/20/2013","2.9953","2.9643","3.0015","2.9611","40.22K","0.91%"
"03/19/2013","2.9684","3.0314","3.0314","2.9551","62.57K","-2.08%"
"03/18/2013","3.0314","3.0348","3.0360","2.9837","32.25K","0.03%"
"03/15/2013","3.0306","3.0238","3.0545","3.0164","25.15K","0.58%"
"03/14/2013","3.0131","3.0085","3.0248","2.9954","35.59K","0.04%"
"03/13/2013","3.0118","3.0447","3.0535","2.9900","39.73K","-1.01%"
"03/12/2013","3.0426","3.0663","3.1026","3.0315","47.53K","-1.06%"
"03/11/2013","3.0753","3.0625","3.0805","3.0525","28.27K","0.26%"
"03/08/2013","3.0674","3.0586","3.0715","3.0377","31.88K","0.11%"
"03/07/2013","3.0641","3.0425","3.0650","3.0378","33.66K","0.42%"
"03/06/2013","3.0513","3.0634","3.0725","3.0350","36.27K","-0.09%"
"03/05/2013","3.0542","3.0067","3.0633","2.9996","31.46K","1.58%"
"03/04/2013","3.0067","3.0100","3.0225","2.9914","26.14K","-0.13%"
"03/01/2013","3.0106","3.0365","3.0365","2.9958","34.02K","1.70%"
"02/28/2013","2.9603","2.9898","2.9978","2.9459","61.48K","-0.81%"
"02/27/2013","2.9846","3.0304","3.0478","2.9811","70.74K","-1.39%"
"02/26/2013","3.0268","3.0725","3.0855","3.0176","67.07K","-2.30%"
"02/25/2013","3.0981","3.0997","3.1484","3.0728","49.56K","-0.12%"
"02/22/2013","3.1018","3.1007","3.1177","3.0912","45.80K","0.22%"
"02/21/2013","3.0949","3.1453","3.1509","3.0874","46.17K","-1.82%"
"02/20/2013","3.1522","3.1878","3.1958","3.1353","50.66K","-0.93%"
"02/19/2013","3.1817","3.2068","3.2125","3.1616","57.15K","-0.80%"
"02/18/2013","3.2073","3.2159","3.2206","3.1935","","0.17%"
"02/15/2013","3.2019","3.2122","3.2157","3.1651","41.66K","-0.30%"
"02/14/2013","3.2114","3.2097","3.2187","3.1975","32.97K","0.18%"
"02/13/2013","3.2056","3.2219","3.2243","3.1986","44.99K","-0.40%"
"02/12/2013","3.2184","3.2120","3.2292","3.2010","31.39K","0.22%"
"02/11/2013","3.2112","3.2229","3.2243","3.1910","27.39K","-0.13%"
"02/08/2013","3.2155","3.1901","3.2303","3.1872","28.78K","1.25%"
"02/07/2013","3.1759","3.1642","3.1911","3.1596","33.12K","0.45%"
"02/06/2013","3.1618","3.1657","3.1718","3.1378","32.11K","-0.04%"
"02/05/2013","3.1632","3.1325","3.1740","3.1197","42.60K","1.12%"
"02/04/2013","3.1283","3.1461","3.1477","3.1225","38.71K","-0.52%"
"02/01/2013","3.1447","3.1068","3.1533","3.0975","21.97K","0.83%"
"01/31/2013","3.1187","3.1130","3.1250","3.0867","54.07K","0.32%"
"01/30/2013","3.1087","3.0986","3.1240","3.0900","54.60K","0.33%"
"01/29/2013","3.0986","3.0540","3.1003","3.0466","61.45K","1.45%"
"01/28/2013","3.0543","3.0527","3.0759","3.0374","59.14K","0.18%"
"01/25/2013","3.0489","3.0789","3.0815","3.0458","55.05K","-0.89%"
"01/24/2013","3.0764","3.0674","3.0848","3.0561","52.86K","0.37%"
"01/23/2013","3.0652","3.0562","3.0750","3.0444","42.47K","0.31%"
"01/22/2013","3.0557","3.0379","3.0772","3.0293","47.60K","-0.49%"
"01/21/2013","3.0707","3.0505","3.0752","3.0419","","0.95%"
"01/18/2013","3.0419","3.0183","3.0458","3.0035","35.84K","0.91%"
"01/17/2013","3.0145","2.9981","3.0279","2.9908","43.13K","0.74%"
"01/16/2013","2.9924","3.0034","3.0278","2.9795","38.68K","-0.37%"
"01/15/2013","3.0034","3.0597","3.0658","3.0021","46.91K","-1.59%"
"01/14/2013","3.0518","3.0050","3.0578","3.0047","40.76K","1.67%"
"01/11/2013","3.0018","3.0456","3.0466","2.9872","48.40K","-1.44%"
"01/10/2013","3.0456","3.0597","3.0937","3.0401","91.20K","-0.26%"
"01/09/2013","3.0535","3.0430","3.0579","3.0328","35.57K","0.35%"
"01/08/2013","3.0427","3.0170","3.0549","3.0141","40.84K","0.99%"
"01/07/2013","3.0130","3.0056","3.0252","2.9912","28.35K","0.46%"
"01/04/2013","2.9991","3.0070","3.0095","2.9697","43.61K","-0.53%"
"01/03/2013","3.0150","3.0317","3.0317","2.9971","35.35K","-0.66%"
"01/02/2013","3.0350","3.0167","3.0561","3.0167","23.66K","0.02%"
"01/01/2013","3.0344","3.0337","3.0360","3.0316","","0.09%"
"12/31/2012","3.0318","3.0230","3.0430","2.9905","35.43K","0.35%"
"12/28/2012","3.0213","3.0547","3.0600","3.0108","56.33K","-0.91%"
"12/27/2012","3.0489","3.0412","3.0575","3.0288","42.46K","0.43%"
"12/26/2012","3.0357","2.9957","3.0529","2.9911","34.13K","1.58%"
"12/24/2012","2.9885","3.0125","3.0200","2.9846","22.66K","-0.72%"
"12/21/2012","3.0102","3.0502","3.0502","3.0066","43.52K","-1.26%"
"12/20/2012","3.0486","3.0252","3.0619","3.0198","55.46K","0.57%"
"12/19/2012","3.0313","2.9977","3.0350","2.9932","36.44K","1.25%"
"12/18/2012","2.9939","2.9545","3.0030","2.9545","33.56K","1.36%"
"12/17/2012","2.9538","2.9830","2.9861","2.9528","30.02K","-0.78%"
"12/14/2012","2.9769","2.9479","2.9880","2.9435","33.74K","1.16%"
"12/13/2012","2.9429","2.9700","2.9776","2.9405","46.96K","-0.87%"
"12/12/2012","2.9686","2.9372","2.9997","2.9350","54.35K","1.27%"
"12/11/2012","2.9315","2.9128","2.9417","2.9072","28.74K","0.89%"
"12/10/2012","2.9056","2.9304","2.9511","2.9027","26.42K","-0.63%"
"12/07/2012","2.9240","2.9483","2.9626","2.9214","29.13K","-0.87%"
"12/06/2012","2.9496","3.0004","3.0108","2.9411","26.26K","-1.57%"
"12/05/2012","2.9967","3.0108","3.0370","2.9871","26.15K","-0.57%"
"12/04/2012","3.0140","3.0578","3.0661","3.0093","25.77K","-1.65%"
"12/03/2012","3.0645","3.0769","3.1026","3.0556","24.73K","0.12%"
"11/30/2012","3.0607","3.0600","3.0728","3.0455","54.48K","0.12%"
"11/29/2012","3.0569","3.0209","3.0746","3.0174","55.26K","1.19%"
"11/28/2012","3.0209","3.0348","3.0351","2.9885","56.36K","-0.13%"
"11/27/2012","3.0247","3.0589","3.0707","3.0156","66.02K","-1.13%"
"11/26/2012","3.0594","3.0880","3.0905","3.0515","56.71K","-0.86%"
"11/23/2012","3.0860","3.0829","3.1026","3.0517","18.69K","0.82%"
"11/22/2012","3.0610","3.0738","3.0780","3.0551","","-0.66%"
"11/21/2012","3.0812","3.0750","3.0947","3.0503","47.59K","1.08%"
"11/20/2012","3.0483","3.0871","3.0962","3.0275","57.56K","-1.14%"
"11/19/2012","3.0834","3.0020","3.0954","3.0020","47.27K","2.97%"
"11/16/2012","2.9946","2.9820","3.0031","2.9603","34.25K","0.42%"
"11/15/2012","2.9820","3.0070","3.0248","2.9600","30.47K","-0.52%"
"11/14/2012","2.9975","2.9700","3.0164","2.9598","15.41K","0.87%"
"11/13/2012","2.9715","3.0027","3.0039","2.9550","36.53K","-1.16%"
"11/12/2012","3.0063","3.0045","3.0336","2.9930","23.38K","-0.16%"
"11/09/2012","3.0111","2.9630","3.0230","2.9493","24.01K","1.61%"
"11/08/2012","2.9635","2.9740","3.0050","2.9550","24.36K","-0.25%"
"11/07/2012","2.9709","3.0590","3.0704","2.9585","36.44K","-2.87%"
"11/06/2012","3.0587","2.9856","3.0655","2.9719","35.49K","2.36%"
"11/05/2012","2.9882","2.9525","2.9972","2.9387","28.99K","1.24%"
"11/02/2012","2.9516","3.0292","3.0380","2.9481","47.34K","-2.65%"
"11/01/2012","3.0321","3.0495","3.0523","3.0195","48.65K","-0.99%"
"10/31/2012","3.0623","3.0695","3.0837","3.0452","79.44K","-0.24%"
"10/30/2012","3.0697","3.0771","3.0923","3.0486","57.52K","-0.57%"
"10/29/2012","3.0873","3.0770","3.1207","3.0741","62.41K","0.35%"
"10/26/2012","3.0764","3.0440","3.0915","3.0280","87.32K","1.02%"
"10/25/2012","3.0452","3.0294","3.0584","3.0255","59.53K","0.62%"
"10/24/2012","3.0264","3.0330","3.0585","3.0036","59.54K","-0.15%"
"10/23/2012","3.0308","3.0668","3.0754","3.0111","84.33K","-1.17%"
"10/22/2012","3.0668","3.1001","3.1329","3.0637","86.60K","-1.63%"
"10/19/2012","3.1176","3.1740","3.2035","3.1130","44.74K","-1.56%"
"10/18/2012","3.1669","3.1774","3.1881","3.1414","51.77K","-0.31%"
"10/17/2012","3.1769","3.1692","3.1846","3.1578","40.66K","-0.25%"
"10/16/2012","3.1849","3.1928","3.2000","3.1688","46.03K","-0.25%"
"10/15/2012","3.1930","3.1992","3.2102","3.1628","52.48K","-0.31%"
"10/12/2012","3.2029","3.2377","3.2377","3.1861","42.04K","-0.91%"
"10/11/2012","3.2323","3.1907","3.2412","3.1887","46.21K","1.33%"
"10/10/2012","3.1899","3.1881","3.2152","3.1658","49.36K","0.29%"
"10/09/2012","3.1806","3.1373","3.1932","3.1305","39.88K","1.73%"
"10/08/2012","3.1264","3.1338","3.1479","3.1009","32.88K","-0.30%"
"10/05/2012","3.1358","3.1556","3.1626","3.1057","42.86K","-0.78%"
"10/04/2012","3.1604","3.0459","3.1615","3.0459","53.04K","3.77%"
"10/03/2012","3.0455","3.1135","3.1135","3.0384","55.86K","-2.09%"
"10/02/2012","3.1104","3.1252","3.1372","3.1091","26.76K","-0.43%"
"10/01/2012","3.1238","3.1397","3.1600","3.1136","34.79K","-1.12%"
"09/28/2012","3.1592","3.1604","3.1762","3.1377","64.95K","0.27%"
"09/27/2012","3.1508","3.0985","3.1624","3.0900","62.53K","1.56%"
"09/26/2012","3.1025","3.0960","3.1057","3.0612","76.84K","-0.14%"
"09/25/2012","3.1069","3.0960","3.1290","3.0861","61.12K","0.35%"
"09/24/2012","3.0961","3.1191","3.1225","3.0726","54.02K","-0.69%"
"09/21/2012","3.1177","3.0977","3.1300","3.0918","53.02K","0.80%"
"09/20/2012","3.0930","3.0424","3.1069","3.0227","61.61K","1.66%"
"09/19/2012","3.0424","3.1260","3.1524","3.0246","50.74K","-2.69%"
"09/18/2012","3.1264","3.1637","3.1750","3.1194","25.36K","-1.20%"
"09/17/2012","3.1644","3.2414","3.2483","3.0925","38.03K","-2.29%"
"09/14/2012","3.2385","3.2062","3.2633","3.2037","26.59K","0.85%"
"09/13/2012","3.2111","3.2082","3.2459","3.1786","35.87K","-0.07%"
"09/12/2012","3.2134","3.1777","3.2156","3.1777","32.81K","0.91%"
"09/11/2012","3.1843","3.1624","3.1880","3.1565","24.68K","0.53%"
"09/10/2012","3.1674","3.1558","3.1710","3.1473","26.52K","0.53%"
"09/07/2012","3.1507","3.1289","3.1686","3.1121","24.96K","0.26%"
"09/06/2012","3.1425","3.1300","3.1717","3.1253","30.28K","0.73%"
"09/05/2012","3.1196","3.1511","3.1552","3.1134","19.86K","-0.89%"
"09/04/2012","3.1477","3.1813","3.2147","3.1457","23.14K","-1.60%"
"09/03/2012","3.1988","3.1763","3.2061","3.1647","","0.58%"
"08/31/2012","3.1802","3.1326","3.1881","3.1310","58.79K","1.50%"
"08/30/2012","3.1333","3.1303","3.1477","3.1214","53.16K","0.35%"
"08/29/2012","3.1224","3.1264","3.1366","3.1012","46.83K","-0.19%"
"08/28/2012","3.1285","3.1302","3.1446","3.1110","52.65K","0.29%"
"08/27/2012","3.1195","3.1339","3.1915","3.1059","79.66K","0.03%"
"08/24/2012","3.1187","3.1340","3.1567","3.1086","54.43K","-0.72%"
"08/23/2012","3.1412","3.1404","3.1685","3.1285","45.43K","0.13%"
"08/22/2012","3.1372","3.1329","3.1450","3.1124","43.44K","0.18%"
"08/21/2012","3.1317","3.0977","3.1491","3.0977","31.17K","0.97%"
"08/20/2012","3.1015","3.1027","3.1250","3.0841","20.60K","0.03%"
"08/17/2012","3.1005","3.1132","3.1212","3.0804","29.09K","-0.97%"
"08/16/2012","3.1310","3.0975","3.1337","3.0833","37.11K","1.21%"
"08/15/2012","3.0936","3.0426","3.1025","3.0320","33.36K","1.60%"
"08/14/2012","3.0448","3.0280","3.0554","3.0260","15.62K","0.47%"
"08/13/2012","3.0306","3.0344","3.0671","3.0235","29.77K","0.01%"
"08/10/2012","3.0304","3.0603","3.0656","3.0147","24.00K","-0.74%"
"08/09/2012","3.0529","3.0225","3.0630","3.0130","32.47K","0.95%"
"08/08/2012","3.0243","2.9951","3.0372","2.9807","25.41K","0.62%"
"08/07/2012","3.0057","2.9441","3.0168","2.9416","23.52K","1.91%"
"08/06/2012","2.9493","2.9373","2.9558","2.9160","17.20K","0.58%"
"08/03/2012","2.9323","2.8495","2.9397","2.8484","20.39K","2.89%"
"08/02/2012","2.8499","2.8632","2.8901","2.8358","31.49K","-0.57%"
"08/01/2012","2.8663","2.8480","2.8920","2.8391","24.21K","0.64%"
"07/31/2012","2.8480","2.8750","2.8824","2.8252","73.39K","-1.16%"
"07/30/2012","2.8814","2.8906","2.8974","2.8709","55.45K","-0.31%"
"07/27/2012","2.8905","2.8695","2.8950","2.8650","50.03K","0.74%"
"07/26/2012","2.8694","2.8496","2.8929","2.8250","60.36K","0.80%"
"07/25/2012","2.8467","2.8110","2.8545","2.7917","56.66K","0.72%"
"07/24/2012","2.8263","2.8225","2.8465","2.7989","60.15K","0.20%"
"07/23/2012","2.8206","2.9238","2.9248","2.8175","56.16K","-3.53%"
"07/20/2012","2.9238","2.9394","2.9441","2.9006","45.05K","-0.78%"
"07/19/2012","2.9468","2.8851","2.9503","2.8817","37.69K","2.42%"
"07/18/2012","2.8771","2.8345","2.8855","2.8276","30.05K","1.23%"
"07/17/2012","2.8422","2.8279","2.8563","2.8183","29.43K","0.51%"
"07/16/2012","2.8279","2.7886","2.8345","2.7774","33.11K","1.41%"
"07/13/2012","2.7886","2.7645","2.8069","2.7615","35.24K","0.64%"
"07/12/2012","2.7710","2.7616","2.7764","2.7076","27.54K","0.40%"
"07/11/2012","2.7599","2.7165","2.7683","2.7165","34.44K","1.59%"
"07/10/2012","2.7167","2.7280","2.7440","2.7104","27.62K","-1.12%"
"07/09/2012","2.7476","2.7114","2.7654","2.7038","18.39K","1.38%"
"07/06/2012","2.7101","2.7561","2.7580","2.7045","18.61K","-2.11%"
"07/05/2012","2.7685","2.7605","2.7896","2.7268","25.95K","1.14%"
"07/04/2012","2.7374","2.7592","2.7599","2.7258","","-0.83%"
"07/03/2012","2.7603","2.6765","2.7634","2.6765","25.88K","3.12%"
"07/02/2012","2.6769","2.7103","2.7103","2.6495","23.32K","-1.22%"
"06/29/2012","2.7099","2.5630","2.7172","2.5601","71.15K","6.39%"
"06/28/2012","2.5472","2.5950","2.5992","2.5333","63.34K","-1.66%"
"06/27/2012","2.5902","2.5802","2.6072","2.5509","62.93K","0.66%"
"06/26/2012","2.5732","2.5372","2.5803","2.5277","56.70K","1.51%"
"06/25/2012","2.5348","2.5435","2.5603","2.5084","52.33K","0.11%"
"06/22/2012","2.5320","2.5352","2.5518","2.5140","50.97K","0.35%"
"06/21/2012","2.5231","2.5900","2.5903","2.5136","55.43K","-2.38%"
"06/20/2012","2.5846","2.6386","2.6460","2.5806","57.11K","-1.88%"
"06/19/2012","2.6342","2.6169","2.6496","2.5919","55.36K","0.55%"
"06/18/2012","2.6198","2.6604","2.6805","2.6034","40.80K","-1.14%"
"06/15/2012","2.6499","2.6452","2.6597","2.6326","25.18K","0.70%"
"06/14/2012","2.6316","2.6109","2.6453","2.6005","24.51K","0.65%"
"06/13/2012","2.6147","2.6326","2.6535","2.6085","35.47K","-0.34%"
"06/12/2012","2.6236","2.6157","2.6565","2.6130","29.68K","-0.60%"
"06/11/2012","2.6394","2.6931","2.7441","2.6127","26.69K","-1.33%"
"06/08/2012","2.6751","2.6623","2.6873","2.6210","42.93K","0.07%"
"06/07/2012","2.6731","2.6882","2.7210","2.6547","36.65K","-0.22%"
"06/06/2012","2.6789","2.6355","2.7005","2.6353","25.51K","1.46%"
"06/05/2012","2.6404","2.6351","2.6516","2.6144","18.16K","0.18%"
"06/04/2012","2.6356","2.6453","2.6478","2.5724","18.25K","-0.03%"
"06/01/2012","2.6364","2.7167","2.7221","2.6171","25.76K","-2.47%"
"05/31/2012","2.7032","2.7419","2.7549","2.6994","71.27K","-1.48%"
"05/30/2012","2.7438","2.8173","2.8215","2.7353","71.97K","-2.47%"
"05/29/2012","2.8132","2.8345","2.8579","2.8074","51.68K","-0.76%"
"05/28/2012","2.8348","2.8293","2.8542","2.8287","","0.07%"
"05/25/2012","2.8329","2.8261","2.8384","2.8163","39.79K","0.25%"
"05/24/2012","2.8257","2.8323","2.8435","2.8048","52.73K","0.36%"
"05/23/2012","2.8155","2.8655","2.8655","2.8076","56.14K","-1.74%"
"05/22/2012","2.8655","2.8732","2.8843","2.8544","44.99K","0.00%"
"05/21/2012","2.8654","2.8352","2.8778","2.8315","39.55K","1.07%"
"05/18/2012","2.8352","2.8505","2.8642","2.8287","34.26K","-0.71%"
"05/17/2012","2.8556","2.8950","2.9115","2.8461","33.45K","-1.66%"
"05/16/2012","2.9039","2.9349","2.9436","2.8916","33.67K","-1.18%"
"05/15/2012","2.9386","2.9214","2.9501","2.9201","32.42K","0.09%"
"05/14/2012","2.9359","2.9586","2.9600","2.9197","29.58K","-1.07%"
